"country","district","segment","lid","official_value","official_price"
"新北市","林口區","瑞樹坑段後坑小段","07900002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","07910000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","07930000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","07950000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","07960000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","07970000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","07990000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08020000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08050000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08060000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08070000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08080000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08090000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08100000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08110000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08130000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08140000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08150000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08160000","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","08160001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08160002","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","08170000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08170001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08170002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08170003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08170004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08220000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08220001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08220002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08220005","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08230000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08230002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08270000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08270001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08270002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08270003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08270004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08270005","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08310000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08340000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08350000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08350001","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","08350003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08350004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08360000","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","08370000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08390000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08400000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08410000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08420000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08430000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08430001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08430002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08440000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08440001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08450000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08450001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08460000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08460001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08460002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08460003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08460004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08460006","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08480000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08480001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08540000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08540001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550005","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550006","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550007","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550008","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550009","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550010","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550011","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550012","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08550013","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08620000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08620001","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","08620002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08630000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08640000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08650000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08650001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08650002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08650003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08660000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08660002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08660003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08670000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08680000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08680001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08690000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08700000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08700001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08700002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08720000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08720001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08720002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08720003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08730000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08730001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08730002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08730003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08760000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08760001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08760002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08760003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08760004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08760005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08760006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08760007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770011","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770012","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770013","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770014","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770015","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770016","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08770017","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08790000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08790001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08790002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08790003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08790004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800011","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800012","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800013","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08800014","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820011","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820012","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08820013","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08830000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08840000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08850008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08870010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08880000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08890000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08890001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08920000","7900","1400"
"新北市","林口區","瑞樹坑段後坑小段","08940000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940006","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08940007","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","08940008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08940011","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08980000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08980001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","08980002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09000000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09000001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09000002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09000003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09000004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09010000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09010001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09010002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09020007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09040009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09110000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09110001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09110002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09110003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09110004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09110005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09120000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09130000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09130001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09140000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09150000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09160000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09200000","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","09200001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09210000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09220000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09220001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09230000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09230001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09240000","7900","1400"
"新北市","林口區","瑞樹坑段後坑小段","09240001","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","09250000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250011","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250012","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250013","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250014","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250015","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250016","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250017","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250018","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09250019","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250020","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250021","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250022","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250023","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250024","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250025","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250026","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250027","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250028","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250029","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250030","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250031","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250032","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250033","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250034","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09250035","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09250036","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09270000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09270001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09270002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09270003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09270004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09280000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09280001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09280002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09280003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09280004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09280005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300005","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300006","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300007","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300008","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300009","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09300010","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09390000","7900","1400"
"新北市","林口區","瑞樹坑段後坑小段","09390001","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","09400000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09400001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09410000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09430000","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","09430001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09450000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09460000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09470000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09480000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09490000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09500000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09510000","6100","1200"
"新北市","林口區","瑞樹坑段後坑小段","09520000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09550000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09560000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09570000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09570001","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09570002","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09570003","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09580000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09580001","7300","1500"
"新北市","林口區","瑞樹坑段後坑小段","09590000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09590001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09590002","7300","1500"
"新北市","林口區","瑞樹坑段後坑小段","09600000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09610000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09620000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09630000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09640000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09650000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09650001","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09660000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09670000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09670001","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09680000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09690000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09700000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09710000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09720000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09730000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09730001","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09740000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09740001","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09740002","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09750000","3300","660"
"新北市","林口區","瑞樹坑段後坑小段","09760000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09770000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09770001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09780000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09780001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09790000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09790001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09800000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09810000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09820000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09830000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09840000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09840001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09850000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09850001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09860000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09860001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09870000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09880000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09890000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09900000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09910000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09920000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09930000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09940000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09940001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","09940002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09940003","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09940004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09950000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09960000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09960001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09960002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09960003","7300","1500"
"新北市","林口區","瑞樹坑段後坑小段","09960004","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09960005","7300","1500"
"新北市","林口區","瑞樹坑段後坑小段","09960006","7300","1500"
"新北市","林口區","瑞樹坑段後坑小段","09970000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09980000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09980001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","09990000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","10000000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","10000001","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10000002","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","10000003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10000004","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10010000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10020000","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10020001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","10030000","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","10030001","2600","520"
"新北市","林口區","瑞樹坑段後坑小段","10030002","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10030003","5600","1100"
"新北市","林口區","瑞樹坑段後坑小段","10040000","5600","1100"
